Tag1,Tag2,Num_Occurrence
ps4,the-elder-scrolls-5-skyrim,9
ps1,technical-issues,2
saints-row-4,steam-cloud,1
pokemon-bank,pokemon-seventh-generation,4
hardware,nintendo-switch,5
nightfire-007,nintendo-gamecube,1
ios,puzzle-quest-2,1
ios,qube-adventures,1
virtual-console,wii-u,12
achievements,call-of-duty-black-ops,2
android,hatchi,1
battlefield-2,project-reality,3
directx-11,windows-8,2
oldschool-runescape,technical-issues,1
civilization-4,windows-10,1
kid-icarus,nintendo-3ds-3dsxl-2ds,1
backwards-compatibility,star-wars-jedi-knight-dark-forces-2,1
achievements,spiral-knights,2
technical-issues,wine,7
saints-row-the-third,technical-issues,1
steam-link,technical-issues,1
mario-kart-ds,nintendo-3ds-3dsxl-2ds,1
metal-gear-solid-5-the-phantom-pain,technical-issues,1
bayonetta,pc,1
the-binding-of-isaac-afterbirth,the-binding-of-isaac-afterbirth+,3
macos,monitor,5
streetpass,super-street-fighter-4-3d,1
pc,resident-evil-6,1
origin,simpsons-tapped-out,1
skate-3,xbox-360,1
monitor,nes,4
destiny,ps4,22
performance,the-elder-scrolls-4-oblivion,1
trine,trine-2,1
starcraft-2,windows-7,1
nintendo-3ds-3dsxl-2ds,terraria-mobile,1
nintendo-wii,wii-fit-u,1
nes,snes,5
achievements,serious-sam-3-bfe,1
ark-survival-evolved,linux,2
performance,super-smash-bros-brawl,1
assassins-creed-2,assassins-creed-unity,1
fast-expand,starcraft-terran,2
terminology,tf2-pyro,1
ps-vita,psn,24
mass-effect-2,technical-issues,4
bioshock-infinite,bioshock-infinite-clash-in-clouds,1
portal,steam,5
dragon-age-origins,macos,1
dragon-ball-z-budokai-tenkaichi-3,pcsx2,1
mods,xbox-system-link,1
chess-cube,facebook,1
minecraft-pixelmon,minecraft-technic-pack,1
steam,trine-2,1
banished,steam,2
command-and-conquer-generals,mods,1
wii-u,wiimote,9
homeworld-2,homeworld-remastered-collection,2
pc,test-drive-unlimited-2,1
fifa-11,xbox-360,1
battlefield-2142,battlefield-bad-company-2,1
alien-isolation,xbox-360,1
back-to-the-future-the-game,technical-issues,1
starcraft-2,voice-chat,2
just-cause-2,xbox-360,1
dota-2,team-fortress-2,1
forza-6,forza-horizon-2,1
commodore-64,jumpman,1
day-of-defeat,technical-issues,1
minecraft-computercraft,minecraft-tekkit,1
sins-of-a-solar-empire,sins-of-a-solar-empire-rebellion,1
technical-issues,the-witcher-3,4
modern-combat-5,technical-issues,1
just-dance-3,playstation-move,1
pc,source-engine,2
mario-kart-64,mario-kart-8,1
controllers,minecraft,3
altos-adventure,terminology,1
need-for-speed-hot-pursuit-2010,windows-7,2
tales-from-the-borderlands,the-wolf-among-us,1
macos,nes,1
system-requirements,tetris,1
keyboard,pc,14
prison-architect,ubuntu,1
mass-effect-3,me3-leviathan,2
counter-strike-global-offensive,steam-trading-cards,1
backwards-compatibility,zork,1
technical-issues,terraria-mobile,2
fifa-15,fifa-16,1
kinect,ufc-trainer,1
skyrim-dawnguard,steam,2
geometry-dash,technical-issues,2
final-fantasy-13,final-fantasy-13-2,4
pokemon-black-white,pokemon-fifth-generation,3
achievements,wolfenstein-the-new-order,1
plants-vs-zombies,ps3,1
