Tag1,Tag2,Num_Occurrence
in-the-beginning-the-bible-stories,theme-song,1
nadia-the-secret-of-blue-water,tropes,1
clannad,princess-kaguya,1
dragon-ball,dragon-ball-minus,1
anime-production,sailor-moon,2
bakuman,mangaka,2
deadman-wonderland,smokin-parade,1
manga-history,manga-production,9
japanese-language,vocaloid,1
anime-history,crossovers,1
cardcaptor-sakura,xxxholic,3
conventions,resources,1
gantz,merchandise,1
manga-production,monthly-girls-nozaki-kun,3
tsubasa-chronicle,xxxholic,5
manga-history,shonen-jump,1
crunchyroll,merchandise,1
fullmetal-alchemist-series,naruto,1
hibike-euphonium,japanese-language,1
from-the-new-world,kimi-no-iru-machi,1
alexander-senki,anime-production,1
monogatari-series,neon-genesis-evangelion,1
magician,tropes,1
captain-earth,robotics-notes,1
naruto,theme-song,6
music,no.-6,1
fullmetal-alchemist-2003,fullmetal-alchemist-manga,3
tourism,yuri-on-ice,1
japanese-language,medaka-box,1
anime-production,fairy-tail,1
durarara,japanese-language,1
castle-in-the-sky,tropes,1
manga-production,resources,1
ghost-in-the-shell,ghost-in-the-shell-arise,4
kaiketsu-zorro,theme-song,1
merchandise,pokemon,1
aku-no-hana,tourism,1
culture,ping-pong,1
anime-history,manga-history,20
code-geass,wagnaria,1
anime-production,madoka-magica,1
light-novel-production,tropes,1
crayon-shin-chan,merchandise,1
daily-lives-of-high-school-boys,tropes,1
ghost-in-the-shell,koukaku-no-pandora,1
bakuman,manga-production,3
my-hero-academia,tropes,1
seirei-no-moribito,symbolism,1
ken-akamatsu,mangaka,1
culture,terminology,4
anime-production,light-novel-production,2
music,yuri-on-ice,3
ghost-in-the-shell,masamune-shirow,1
naruto,symbolism,3
flip-flappers,tourism,1
hayao-miyazaki,the-wind-rises,2
culture,resources,1
outlaw-star,symbolism,1
theme-song,tropes,3
ghost-stories,merchandise,1
bobobo-bo-bo-bobo,japanese-language,1
japanese-language,wixoss,1
japanese-language,jojos-bizarre-adventure,2
music,the-familiar-of-zero,1
fuuka,kouji-seo,1
japanese-language,konosuba,1
anime-production,manga-production,30
death-billiards,death-parade,4
black-clover,japanese-language,1
dragon-ball-movies,japanese-language,1
anime-production,gurren-lagann,1
ouran-high-school-host-club,tropes,1
culture,japanese-language,10
chihayafuru,culture,1
music,steins-gate,2
mamiko-noto,voice-acting,1
anime-production,voice-acting,11
gundam,tropes,1
japanese-language,sign-language,2
sekien-no-inganock,shikkoku-no-sharnoth,1
cardcaptor-sakura,theme-song,1
battle-through-heaven,wu-dong-qian-kun,1
akai-ito,aoishiro,1
anime-production,ojisan-and-marshmallow,1
anime-production,studio-ghibli,1
dragon-ball-manga,dragon-ball-series,13
a-brides-story,tourism,1
detective-conan,kaito-kid,1
fairy-tail,rave-master,2
gakuen-polizi,madoka-magica,1
hayao-miyazaki,symbolism,1
fma-sacred-star-of-milos,fullmetal-alchemist-series,2
a-certain-scientific-railgun,manga-production,1
all-out,theme-song,1
fate-stay-night,nasuverse,1
one-piece,voice-acting,1
tanaka-kun-is-always-listless,tourism,1
himouto-umaru-chan,music,1
music,pokemon,1
non-non-biyori,tourism,1
merchandise,subete-ga-f-ni-naru,1
aldnoah-zero,hiroyuki-sawano,2
garo,music,1
bleach,japanese-language,2
anime-history,theme-song,2
cardcaptor-sakura,tsubasa-chronicle,4
mangaka,yu-yu-hakusho,1
fullmetal-alchemist-series,myanimelist,1
anime-planet,crunchyroll,1
hellsing,music,3
anime-production,manabi-straight,1
music,unbreakable-machine-doll,1
sasami-san-ganbaranai,theme-song,1
anime-production,school-days,1
garden-of-words,kimi-no-na-wa,1
music,saint-seiya,1
music,senki-zesshou-symphogear,2
japanese-language,tales-of-phantasia,1
japanese-language,ro-kyu-bu,1
music,theme-song,8
dragon-ball-series,gintama,1
tonari-no-seki-kun,voice-acting,1
meme,tsukihime,1
mangaka,resources,1
japanese-language,kuroko-no-basket,1
ookami-kakushi,theme-song,1
dragon-ball-gt,dragon-ball-manga,1
theme-song,youre-under-arrest,1
japanese-language,yuyushiki,1
fate-school-life,fate-series,1
anime-history,rurouni-kenshin,1
tales-of-berseria,tales-of-the-abyss,1
naruto,naruto-gaiden,17
japanese-language,reincarnated-as-a-slime,1
japanese-language,resources,1
game-history,pokemon,1
anime-production,casshern-sins,1
soul-eater,symbolism,1
japanese-language,school-ningyo,1
mawaru-penguindrum,symbolism,1
japanese-language,yowamushi-pedal,1
fate-apocrypha,fate-stay-night,1
akame-ga-kill,anime-production,1
india,merchandise,1
meme,tropes,2
chargeman-ken,japanese-language,1
anime-production,mushishi,1
dragon-ball-super,japanese-language,9
kill-la-kill,space-patrol-luluco,1
nanatsu-no-taizai,ubel-blatt,1
neon-genesis-evangelion,symbolism,1
anime-production,culture,9
madoka-magica,meme,1
super-sonico,tropes,1
anime-production,tropes,8
fate-series,nasuverse,4
anime-production,attack-on-titan,1
japanese-language,orange,1
crunchyroll,jojos-bizarre-adventure,1
madou-king-granzort,mashin-hero-wataru,1
action-heroine-cheer-fruits,japanese-language,1
kagamigami,shonen-jump,1
anime-production,black-clover,1
blue-exorcist,tropes,1
crossovers,one-piece,1
from-the-new-world,japanese-language,1
anime-production,kingdom,1
japanese-language,sweetness-and-lightning,1
cross-ange,japanese-language,1
comiket,culture,1
city-hunter,manga-production,1
tales-of-phantasia,tales-of-zestiria,1
merchandise,one-piece,1
accel-world,sword-art-online,3
berserk,merchandise,1
hyperdimension-neptunia,merchandise,1
code-geass,mawaru-penguindrum,1
koukaku-no-pandora,masamune-shirow,1
anime-production,big-windup,1
minami-ke,theme-song,1
music,psycho-pass,1
anime-production,detective-conan,1
hunter-x-hunter,yu-yu-hakusho,1
anime-production,yuri-on-ice,1
ghost-hound,japanese-language,1
dragon-ball-z,japanese-language,1
hatsuyuki-sakura,theme-song,1
fate-hollow-ataraxia,fate-stay-night,1
events,music,1
japanese-language,tsuritama,1
anedoki,manga-production,1
culture,hidamari-sketch,1
anime-production,japan,3
azumanga-daioh,culture,1
censorship,yuri-on-ice,1
anime-production,slam-dunk,1
assassination-classroom,music,9
culture,mangaka,1
anime-history,resources,1
anime-production,chobits,1
anime-history,naruto,1
japanese-language,legend-of-the-galactic-heroes,1
rurouni-kenshin,tropes,2
fairy-tail,music,13
boku-wa-tomodachi-ga-sukunai,oreimo,1
hideaki-anno,the-wind-rises,1
gatchaman,gatchaman-crowds,1
anime-production,devilman-crybaby,1
merchandise,princess-sara,1
aoishiro,shikkoku-no-sharnoth,1
detective-conan,japanese-language,2
dragon-ball-super,rurouni-kenshin,1
culture,oregairu,1
anime-production,haruhi-suzumiya,1
charlotte,music,4
japanese-language,kara-no-kyoukai,2
hiroyuki-sawano,music,2
japanese-language,kill-la-kill,1
aku-no-hana,inside-mari,1
culture,kare-kano,1
culture,voice-acting,1
fate-grand-order,fate-stay-night,1
japanese-language,voice-acting,2
the-familiar-of-zero,toradora,1
5-centimeters-per-second,makoto-shinkai,1
fairy-tail,one-piece,3
gurren-lagann,music,1
bleach,culture,1
japanese-language,worldend,1
censorship,pokemon,1
fate-extra,tsukihime,1
castle-in-the-sky,japanese-language,1
dragon-ball-manga,dragon-ball-z,1
copyright,licensing,1
kore-wa-zombie-desu-ka,music,1
akibas-trip,pretty-cure,1
majo-x-kamikakushi,spain,1
fate-zero,nasuverse,1
japanese-language,kamigami-no-asobi,2
big-windup,japanese-language,1
91-days,crunchyroll,1
hajime-no-ippo,music,2
death-note,merchandise,2
anime-production,censorship,7
melty-blood,tsukihime,1
digimon,digimon-tri,5
death-note,meme,1
bleach,gintama,1
mawaru-penguindrum,music,1
kobato,tsubasa-chronicle,1
black-rock-shooter,music,2
baby-steps,japanese-language,2
dragon-ball-series,gundam,1
after-the-rain,music,1
mushishi,voice-acting,1
serial-experiments-lain,symbolism,1
claris,eromanga-sensei,1
japanese-language,rurouni-kenshin,3
gundam,music,1
kekkai-sensen,music,1
kara-no-kyoukai,type-moon,1
anime-production,transformers,1
koe-no-katachi,resources,1
culture,natsumes-book-of-friends,1
merchandise,your-lie-in-april,1
culture,orange,1
japanese-language,kare-kano,1
monogatari-series,symbolism,1
anime-production,from-the-new-world,1
nasuverse,type-moon,2
fullmetal-alchemist-brotherhood,japanese-language,1
culture,denkigai-no-honya-san,1
black-butler,music,1
hajime-no-ippo,japanese-language,1
music,soredemo-sekai-wa-utsukushii,1
madoka-magica,symbolism,2
ergo-proxy,tropes,1
all-around-type-moon,nasuverse,1
dragon-ball-z,theme-song,1
japanese-language,zaregoto,1
crossovers,sword-art-online,1
pokemon,windaria,1
studio-ghibli,the-wind-rises,1
greece,school-days,1
comiket,conventions,2
fullmetal-alchemist-series,neon-genesis-evangelion,1
shakugan-no-shana,toradora,1
captain-tsubasa,merchandise,1
haruhi-suzumiya,japanese-language,1
merchandise,ragnarok-into-the-abyss,1
music,the-ancient-magus-bride,2
shakugan-no-shana,the-familiar-of-zero,1
censorship,manga-production,2
please-teacher,please-twins,1
merchandise,neon-genesis-evangelion,2
black-jack,osamu-tezuka,1
culture,naruto,3
japanese-language,kinos-journey,1
japanese-language,one-piece,2
blood+,blood-c,3
manga-production,shonen-jump,1
high-school-fleet,japanese-language,1
fullmetal-alchemist-brotherhood,fullmetal-alchemist-series,105
arcana-famiglia,nobunaga-the-fool,1
durarara,mawaru-penguindrum,1
negima,uq-holder,3
anime-production,saki,1
orange,resources,1
black-rock-shooter,vocaloid,1
doujinshi,resources,1
japan,kimi-no-na-wa,1
inuyasha,music,1
crows,worst,2
music,studio-ghibli,1
conventions,copyright,1
beyblade,music,2
japanese-language,natsumes-book-of-friends,1
resources,zettai-karen-children,1
boruto,theme-song,1
dragon-ball-super,dragon-ball-z,22
japanese-language,sword-art-online,1
music,tropes,1
japanese-language,koe-no-katachi,2
monthly-girls-nozaki-kun,your-lie-in-april,1
comiket,doujinshi,5
music,ookami-kakushi,1
music,sekai-ichi-hatsukoi,8
elfen-lied,theme-song,2
japanese-language,koutetsujou-no-kabaneri,1
eureka-seven,merchandise,1
bleach,europe,1
fullmetal-alchemist-2003,fullmetal-alchemist-brotherhood,13
mahoutsukai-no-yoru,tsukihime,1
merchandise,sword-art-online,1
devilman,devilman-crybaby,2
resources,sword-art-online,1
fate-series,violet-evergarden,1
bodacious-space-pirates,music,1
censorship,kangaroo-no-tanjoubi,1
anime-production,neon-genesis-evangelion,1
amv,terminology,3
anime-production,code-geass,2
anime-production,nisekoi,1
anime-history,japan,1
music,yamada-and-the-7-witches,1
japanese-language,shakugan-no-shana,1
agarest-war-2,agarest-war-zero,1
anime-production,monogatari-series,1
aldnoah-zero,gundam,1
anime-production,dragon-ball-super,3
one-piece,tropes,2
