Tag1,Tag2,Num_Occurrence
running,technology,4
betting,terminology,3
nba,nhl,6
equipment,surfing,2
basketball,history,11
grand-slam,tennis,10
statistics,wta,1
nhl,statistics,9
nfl,scoring,3
cricket,cricket-world-cup,18
indian-premier-league,ranking,1
technology,video-review,2
strategy,table-tennis,2
mlb,scoring,4
football,tournaments,11
american-football,terminology,19
own-goal,scoring,1
track-and-field,training,2
hall-of-fame,participation,1
technique,technology,1
cycleball,equipment,1
nba,suspension,1
baseball,terminology,14
indian-premier-league,interruption,2
awards,terminology,1
equipment,strategy,1
boxing,training,5
baseball,jersey,2
injuries,snowboarding,2
football,own-goal,9
officiating,video-review,8
biathlon,shooting,2
bowling,training,1
davis-cup,tennis,4
badminton,training,1
mma,ufc,1
goalkeeper,training,1
cricket,venues,4
equipment,field-hockey,1
running,trivia,4
performance,racket,1
basketball,running,1
baseball,golf,1
boxing,injuries,2
etiquette,sports-psychology,3
awards,coaching,1
finances,mlb,6
cba,labor-relations,1
inline-hockey,training,1
fifa,history,1
cricket-world-cup,tournaments,1
sports-psychology,tennis,2
baseball,cards,1
grand-slam,tournaments,1
boxing,ranking,1
media,nfl,6
american-football,international-sports,1
ice-hockey,video-review,1
awards,doping,1
racquetball,tennis,1
finances,indian-premier-league,3
beach-volleyball,olympics,1
cricket,match-identification,1
doping,international-sports,1
football,volleyball,1
etiquette,snooker,1
milb,transaction,2
american-football,rules,108
american-football,statistics,18
rugby-union,rules,14
officiating,tactics,2
match-identification,rules,2
duckworth-lewis,interruption,5
champions-league,la-liga,1
international-sports,universiade,1
badminton,table-tennis,2
history,pro-wrestling,1
equipment,shooting,4
nba,nfl,6
indian-premier-league,strategy,1
formations,history,2
formations,strategy,12
collegiate,strategy,1
defense,rules,1
baseball,records,9
international-sports,statistics,3
rules,stanley-cup,1
europa-league,tie-breaker,1
hawk-eye,officiating,2
football,ice-hockey,2
ice-hockey,nhl,83
history,nhl,4
basketball,performance,2
football,participation,1
badminton,serve,3
championship,tournaments,1
home-run,records,2
maintenance,tennis,2
terminology,track-and-field,4
international-sports,tennis,2
baseball,transfer,1
fifa,suspension,1
jersey,volleyball,1
american-football,fans,1
performance,swimming,3
officiating,own-goal,1
bowling,international-sports,1
cards,maintenance,2
ranking,statistics,4
racket,technique,3
icc,rules,32
rules,schedule,3
international-sports,major-leagues,1
doping,running,1
technique,tennis,22
nbdl,transfer,1
officiating,scoring,2
mma,terminology,1
english-premier-league,finances,1
amateur,scoring,1
rugby-union,statistics,1
pitching,sabermetrics,1
serve,table-tennis,8
concacaf,football,1
cricket,instant-replay,2
nba,tournaments,1
marathon,records,2
awards,pitching,1
pitching,technique,1
equipment,paintball,1
road-running,running,4
baseball,injuries,2
baseball,collegiate,2
sabermetrics,statistics,14
awards,judo,1
rules,tie-breaker,19
roller-derby,rules,1
fifa,ranking,4
english-premier-league,strategy,1
history,officiating,7
equipment,technology,5
