Tag1,Tag2,Num_Occurrence
content-porter-2013,upgrade,1
2013,dxa,31
core-service,schema,19
dxa-1.5,templating,2
2013,linux,5
dxa-1.7,experience-manager,3
2011-sp1,deployer,3
publication,web8,1
dd4t,tcdl,1
2011-sp1,publishing,14
2013-sp1,translation-manager,14
content-delivery,dxa-1.4,1
blueprint,dxa,5
2013-sp1,footprint,1
cme,microservices,1
2013-sp1,personalization,1
ecl,event-system,2
c#,web8,2
ambient-data-framework,security,1
configuration,microservices,1
2011-sp1,content-delivery,3
content-delivery,iis-and-asp.net,9
2011,taxonomy,13
custom-resolver,publishtransaction,1
personalization,tracking,3
configuration,odata,2
2013-sp1,visio-designer,3
discovery-service,publishingfailed,1
content-manager,tom.net,2
2011,permissions,2
sdl-tridion,workflow,1
c#,componentpresentation,3
2009,metadata,3
api,content-porter-2013,1
core-service,web8.5,21
content-delivery,custom-resolver,1
2011,ambient-data-framework,4
cme,infrastructure,1
experience-manager,httpupload,2
dxa,experience-optimization,12
blueprint,schema,2
java,javascript,1
2013,oracle,1
ldap,tom.net,1
cil,microservices,3
powershell,xml,1
api,javascript,1
content-delivery,database,10
core-service,lock-type,1
database,experience-manager,2
2011,cme,81
bundles,cme,2
2013,keyword,5
2013-sp1,data-migration,1
2009,custom-url,1
audience-manager,discovery-service,1
content-delivery,smarttarget,14
content-service,web8,5
cme,content-porter-2009,1
core-service,search-engine,1
cme,navigation,1
component,tom.net,2
content-porter-2009,localization,2
dxa,performance,2
java,maven,2
outbound-email,razormediator,1
database,dynamic-publishing,1
dd4t,rest,2
ambient-data-framework,microservices,1
schema,taxonomy,1
gui-extensions,rtf,5
componentpresentation,content-delivery,4
custom-resolver,web8,1
2013-sp1,linking,2
cil,dxa,5
publishing,renderer,1
cache-channel-service,content-delivery,6
dd4t,maven,4
publishing,security,1
dxa,solr,4
dynamic-publishing,jsp,1
content-porter-2013,template-building-blocks,1
deployer,extension-model,1
authorization,web8,2
dxa,odata,2
core-service,templating,4
clustering,discovery-service,1
experience-manager,tridionui2012,2
linking,upgrade,1
dynamic-linking,tcdl,4
azure,azuresql,1
database,keyword,1
discovery-service,dxa,4
dynamic-linking,web8.5,2
dxa-1.6,dxa-java,7
2013,logging,4
dxa,dynamic,4
componentpresentation,core-service,5
