Tag1,Tag2,Num_Occurrence
examples,meaning,1
north-korean,verb,5
offensive,orthography,1
adjective,nouns,1
hanja,numbers,1
etymology,word-usage,1
idiom,pronunciation,1
single-word-request,word-usage,1
polite,vocabulary,1
korean-to-english,translation,6
single-word-request,word-choice,3
history-of-korean,tonal,1
adjective,word-usage,2
meaning,pronunciation,1
intention,sentence-endings,1
polite,speech-levels,2
resources,spoken-korean,3
meaning,vocabulary,8
dependent-noun,word-usage,1
grammar,nouns,2
hanja,names,3
abbreviated,punctuation,1
abbreviated,meaning,1
translation,verb-endings,2
nouns,verb,1
conjugation,verb-endings,1
korean-to-english,verb-endings,1
romanisation,vocabulary,1
history-of-korean,pronunciation,3
conversation,vocabulary,2
korean-to-english,sino-korean-words,1
grammar,lyrics,1
pronoun,pronunciation,1
hangul,orthography,1
word-choice,word-usage,21
spoken-korean,vocabulary,3
grammar,negation,2
grammar,verb,7
clausal-conjunctions,conditionals,1
etymology,loanwords,1
adjective,etymology,1
adverbs,grammar,1
topik,vocabulary,1
formal,north-korean,1
colloquial-language,sentence-endings,1
colloquial-language,vocabulary,1
difference,grammar,11
conversation,greeting,2
tense,verb,1
verb,vocabulary,2
grammar,postpositions,2
character-meanings,etymology,1
particle,word-usage,5
orthography,word-formation,1
counting,numbers,2
grammar,punctuation,1
subject-particle,verb-endings,1
adjective-endings,grammar,1
negation,non-verbal-communication,1
grammar,word-choice,8
examples,translation,1
difference,orthography,1
pronunciation,translation,1
conversation,informal,1
etymology,word-origin,2
north-korean,translation,1
disambiguation,meaning,1
adverbs,word-usage,1
conjunctions,word-choice,1
formal,word-usage,1
korean-to-english,word-choice,1
pronoun,word-usage,1
phrase-request,word-choice,2
dialects,word-usage,1
lyrics,translation,2
tense,word-usage,1
difference,honorific,1
meaning,word-usage,8
spoken-korean,verb-endings,2
numbers,pronunciation,2
etymology,verb,1
particle,postpositions,1
grammar,word-usage,20
phrase-request,translation,4
phrases,translation,1
connective-suffix,difference,1
place-names,word-usage,1
grammar,pronunciation,4
conjugation,grammar,7
polite,polite-speech,2
interjection,part-of-speech,1
etymology,romanisation,1
etymology,place-names,1
colloquial-language,spoken-korean,1
idiom,translation,1
dialects,north-korean,1
difference,etymology,3
grammar,spoken-korean,9
south-korean,spoken-korean,1
adjective,pronoun,1
grammar,passive,3
place-names,word-choice,2
place-names,sino-korean-words,1
single-word-request,word-origin,1
beginners,study-technique,1
speech-levels,spoken-korean,1
grammar,verb-endings,20
etymology,numbers,1
grammar,pronoun,1
loanwords,word-origin,1
study-technique,vocabulary,1
vocabulary,word-choice,13
meaning,written,1
honorific,particle,1
adjective,suffix,1
hangul,vocabulary,2
korean-to-english,particle,2
etymology,korean-culture,1
honorific,spoken-korean,1
verb,word-choice,2
auxiliaries,word-choice,1
etymology,hanja,1
names,place-names,1
phrase-meaning,vocabulary,4
adverbs,meaning,1
single-word-request,word-order,1
conversation,translation,1
etymology,gender-differences,1
colloquial-language,idiom,2
connective-suffix,word-usage,1
grammar,transliteration,1
resources,verb,1
polite,spoken-korean,4
particle,passive,1
difference,meaning,5
conjugation,lyrics,1
hangul,pronunciation,7
etymology,sino-korean-words,1
translation,transliteration,1
etymology,slang,1
disambiguation,terminology,1
honorific,vocabulary,1
particle,vocabulary,1
korean-culture,romanisation,1
future,grammar,1
adjective,word-choice,2
pronoun,suffix,1
meaning,particle,1
phrase-meaning,spoken-korean,1
history-of-korean,numbers,1
verb-endings,vocabulary,1
abbreviated,etymology,1
adjective-endings,history-of-korean,1
technology,typing,1
reported-speech,word-choice,1
abbreviated,single-word-request,1
korean-culture,vocabulary,4
pronunciation,sino-korean-words,1
difference,word-usage,9
nouns,vocabulary,1
formal,punctuation,1
grammar,suffix,3
final-consonant,verb-endings,1
difference,word-choice,16
adjective,difference,3
grammar,usage,2
food,word-formation,1
pronunciation,resources,3
resources,topik,1
grammar,resources,4
hangul,tattoo,1
reported-speech,word-usage,1
hanja,korean-to-english,1
numbers,translation,1
tense,verb-endings,1
phrase-request,verb-endings,1
grammar,vocabulary,11
phrase-request,single-word-request,4
names,word-usage,1
conjunctions,grammar,2
abbreviated,grammar,1
difference,verb,5
north-korean,pronunciation,2
grammar,korean-to-english,3
grammar,subject-particle,5
informal,offensive,1
history-of-korean,orthography,1
particle,verb-endings,1
meaning,word-origin,1
place-names,transliteration,1
final-consonant,verb,2
vocabulary,word-origin,2
middle-korean,technical-terms,2
difference,terminology,1
adjective,subject-particle,1
names,polite,1
single-word-request,translation,4
grammar,particle,12
single-word-request,vocabulary,1
hanja,sino-korean-words,1
hangul,history-of-korean,3
grammar,greeting,2
non-verbal-communication,numbers,1
translation,written,3
korean-culture,non-verbal-communication,2
gender-differences,word-choice,1
meaning,word-choice,5
offensive,vocabulary,1
place-names,vocabulary,2
orthography,vocabulary,3
particle,word-choice,3
adjective,vocabulary,2
vocabulary,word-usage,8
adjective,verb,1
meaning,verb-endings,2
dialects,south-korean,1
grammar,korean-culture,3
names,translation,1
hanja,nouns,1
register,speech-levels,1
difference,hangul,1
difference,negation,1
honorific,polite-speech,1
idiom,phrase-meaning,1
beginners,resources,1
abbreviated,formal,1
non-verbal-communication,written,1
grammar,history-of-korean,1
orthography,pronunciation,1
contraction,verb-endings,1
pronunciation,spoken-korean,8
north-korean,south-korean,1
resources,study-technique,3
verb,verb-endings,6
etymology,meaning,5
sino-korean-words,vocabulary,2
examples,written,1
korean-culture,translation,3
meaning,suffix,1
conjugation,verb,3
final-consonant,pronunciation,2
grammar,phrase-request,2
connective-suffix,grammar,1
hangul,translation,2
adjective,grammar,2
grammar,orthography,4
translation,word-choice,6
sentence-endings,verb-endings,1
hanja,north-korean,1
korean-culture,meaning,2
honorific,polite,5
reported-speech,sentence-endings,1
conversation,grammar,5
phrase-meaning,word-usage,1
colloquial-language,reported-speech,1
idiom,word-origin,1
phrase-request,phrases,1
suffix,verb-endings,1
names,written,1
spoken-korean,study-technique,1
conditionals,grammar,1
auxiliaries,verb-endings,1
north-korean,verb-endings,2
tense,translation,1
examples,vocabulary,1
grammar,honorific,5
north-korean,passive,1
korean-to-english,numbers,2
spoken-korean,translation,1
colloquial-language,konglish,1
auxiliaries,grammar,1
korean-culture,polite,1
counting,non-verbal-communication,1
phrase-meaning,word-origin,1
difference,vocabulary,9
phrase-request,word-usage,2
romanisation,translation,2
etymology,idiom,1
passive,postpositions,1
hangul,logos,1
honorific,speech-levels,2
suffix,word-usage,1
meaning,single-word-request,2
intention,verb-endings,1
negation,verb-endings,1
romanisation,transliteration,1
grammar,phrase-meaning,9
colloquial-language,hangul,1
korean-to-english,phrase-meaning,1
phrase-request,word-order,1
dialects,orthography,1
konglish,word-origin,1
meaning,phrase-meaning,9
korean-to-english,meaning,1
difference,verb-endings,1
clausal-conjunctions,usage,1
conversation,pronoun,1
korean-culture,phrase-meaning,2
beginners,spoken-korean,1
negation,tense,1
orthography,study-technique,1
etymology,food,1
meaning,spoken-korean,4
meaning,verb,2
usage,vocabulary,1
grammar,translation,17
beginners,hangul,1
conversation,polite,1
spacing,word-usage,1
place-names,translation,2
difference,spoken-korean,1
character-meanings,translation,2
formal,informal,1
names,single-word-request,1
honorific,verb-endings,3
numbers,sino-korean-words,1
connective-suffix,dependent-noun,1
etymology,transliteration,3
meaning,slang,1
adjective-endings,verb-endings,3
lyrics,pronunciation,1
translation,vocabulary,10
character-meanings,hanja,2
non-verbal-communication,phrase-request,1
future,verb,1
informal,vocabulary,1
difference,interjection,1
future,tense,1
polite,verb-endings,1
grammar,hangul,3
hangul,resources,2
idiom,vocabulary,1
grammar,intention,1
sino-korean-words,transliteration,3
difference,part-of-speech,1
grammar,polite,2
hanja,technology,1
loanwords,vocabulary,1
middle-korean,sino-korean-words,3
gender,grammar,1
conversation,verb-endings,1
grammar,speech-levels,1
gender-differences,meaning,1
technical-terms,transliteration,2
hangul,south-korean,1
meaning,polite,1
grammar,tense,3
grammar,technical-terms,1
hangul,names,2
polite-speech,sentence-endings,1
non-verbal-communication,translation,2
formal,polite,1
adverbs,word-choice,1
hangul,spoken-korean,4
conversation,meaning,1
meaning,register,1
grammar,word-origin,2
korean-culture,spoken-korean,4
gender-differences,spoken-korean,1
difference,translation,1
difference,nouns,3
phrase-request,vocabulary,1
hangul,transliteration,2
colloquial-language,verb-endings,1
speech-levels,verb-endings,1
food,vocabulary,1
place-names,word-origin,1
internet-slang,meaning,1
future,verb-endings,1
formal,honorific,1
hanja,pronunciation,1
meaning,translation,7
compound-word,verb,2
honorific,north-korean,1
non-verbal-communication,offensive,1
passive,verb-endings,1
final-consonant,spoken-korean,1
phrase-meaning,translation,5
grammar,word-formation,1
hangul,hanja,2
korean-culture,resources,1
middle-korean,transliteration,2
translation,word-order,1
pronunciation,tonal,2
etymology,history-of-korean,1
etymology,vocabulary,6
spacing,translation,1
difference,idiom,2
conversation,written,1
etymology,interjection,1
loanwords,north-korean,1
formal,word-choice,2
konglish,loanwords,1
korean-to-english,tattoo,1
polite-speech,spoken-korean,2
beginners,vocabulary,2
adjective-endings,subject-particle,1
hanja,typing,1
place-names,single-word-request,1
gender-differences,vocabulary,1
etymology,grammar,4
punctuation,translation,1
middle-korean,pronunciation,1
character-meanings,sino-korean-words,1
hangul,word-choice,2
informal,translation,1
korean-to-english,spoken-korean,1
polite,speech-acts,1
etymology,part-of-speech,1
greeting,honorific,1
greeting,korean-culture,1
korean-culture,transliteration,1
formal,korean-culture,1
meaning,tense,1
conditionals,usage,1
hangul,korean-to-english,3
history-of-korean,vocabulary,1
hanja,translation,1
pronunciation,south-korean,2
adjective-endings,north-korean,1
gender,names,1
difference,disambiguation,2
lyrics,vocabulary,1
etymology,phrase-meaning,1
etymology,nouns,1
north-korean,phrase-meaning,1
phonology,pronunciation,1
joke,resources,1
clausal-conjunctions,grammar,1
passive,verb,2
examples,phrase-meaning,1
grammar,idiom,1
transliteration,vocabulary,1
conversation,word-choice,1
conversation,examples,1
conversation,spoken-korean,1
adverbs,difference,2
idiom,meaning,2
sino-korean-words,technical-terms,2
contraction,honorific,1
abbreviated,word-origin,1
part-of-speech,verb,1
spoken-korean,verb,1
sino-korean-words,word-origin,1
interjection,verb,1
difference,phrase-meaning,1
korean-culture,word-choice,1
translation,word-usage,7
nouns,word-choice,1
numbers,word-choice,2
hanja,orthography,1
resources,vocabulary,3
polite-speech,speech-levels,1
informal,word-choice,1
hanja,vocabulary,1
etymology,word-formation,1
dependent-noun,difference,1
difference,pronunciation,3
particle,subject-particle,3
pronunciation,vocabulary,4
vocabulary,word-formation,2
spoken-korean,word-usage,3
north-korean,vocabulary,1
etymology,orthography,1
internet-slang,slang,3
contraction,grammar,2
korean-culture,korean-to-english,1
korean-culture,phrase-request,1
adjective-endings,honorific,1
grammar,spacing,1
grammar,meaning,15
numeral,word-choice,2
adverbs,suffix,1
hanja,place-names,2
