Tag1,Tag2,Num_Occurrence
diet,l-glutamine,1
back-pain,spine,2
gym,health,6
plateau,running-training-plan,1
powerlifting,rest,1
crossfit,exercise-equipment,1
chest,strength,5
health-risk,low-carb,1
running-shoes,running-training-plan,1
food-preparation,nutrition-information,1
eating-habits,energy,1
bodybuilding,pre-workout,2
abdominals,strength-training,7
calf,deadlifts,1
bodybuilding,exercise-technique,6
breakfast,diet,4
beginners,gymnastics,1
flexibility,weight-loss,2
burn-fat,protein,2
core,planks,1
muscle,swimming,7
calculation,measurements,1
abdominals,squats,1
bodybuilding,injury,4
flexibility,recovery,2
cutting,starting-strength,3
exercise-equipment,resistance,1
endurance,sports,2
boxing,training,1
running,weight-loss,46
barefoot,endurance,1
hypertrophy,muscle,13
home-exercise,muscle,1
gym,resistancetraining,1
endurance,ketogenic-diet,1
deltoids,workout-types,1
sweat,weight-loss,1
muscle-mass,sleep,1
exercise-technique,stomach,1
hiit,workout-routines,6
cardio,feet,1
soreness,workout,1
intermittent-fasting,metabolism,2
resistance,walking,1
overtraining,workout-routines,3
exercise-ball,recovery,1
cables,exercise-technique,1
apt,spine,1
exercise,technique,3
calories,routine,1
muscle-endurance,supplements,2
grip-strength,joints,1
home-exercise,recovery,1
back,shoulder-cuff,1
energy,male,1
stiffness,strength,1
bench-press,stability,1
isometric,shoulders,1
heart-rate,heart-rate-monitor,11
dumbbells,workout-routines,14
glutes,strength,1
exercise-technique,workout-types,2
press,weightlifting,2
bulking,muscle,1
deadlifts,splits,2
burn-fat,calories,1
muscle-soreness,overtraining,3
high-intensity,toning,1
functional-strength,physical-therapy,1
goals,workout,1
stretching,warm-up,8
running,stairs,2
legs,triathlon,1
supplements,weightlifting,12
kettlebell,weightlifting,4
strength-training,weighttraining,2
biomechanics,muscle,2
sports,weightlifting,2
toning,weight-loss,4
vegetarian,weights,1
bodybuilding,chin-ups,4
bodyweight-exercises,feet,1
illness,rock-climbing,1
stairs,training,2
crossfit,powerlifting,1
back-pain,pain,6
fruit,vegetables,3
circuit-training,workout,1
hiit,interval-training,6
bellyfat,nutrition,1
cardio,exercise,45
starting-strength,weight-loss,5
hypertrophy,routine,3
bicycling,hydration,1
blood-flow,heart-rate,1
stability,strength-training,1
long-distance-running,overheating,1
joints,upper-body-workout,1
protein,running,3
neck,upper-body-workout,1
bodybuilding,goals,1
compound-exercises,home-exercise,1
barbell,forearm,1
routine,soreness,1
dumbbells,running,3
milk,nutrition,1
juice,metabolism,1
deadlifts,kettlebell,1
injury,soreness,1
bodybuilding,pull-ups,6
burn,weight-loss,1
hypertrophy,nutrition,1
heat-tolerance,long-distance-running,1
