Tag1,Tag2,Num_Occurrence
design-principles,photography,1
print-design,sketch-app,4
pinta,transparency,1
drawing,keynote,1
adobe-draw,file-format,1
panorama,photo-editing,3
blend-modes,highlights,1
adobe-illustrator,graphic-styles,26
games,skew,1
mobile,workflow,1
adobe-photoshop,color-theory,15
conceptualization,identity,4
texture,traditional-media,1
blending-objects,interface-design,1
adobe-lightroom,scanning,1
style,svg,2
adobe-indesign,color-profile,13
gimp,simulation,1
filter,selections,1
history,traditional-media,1
drawing,gif,1
asset-management,export,2
android,resize,4
adobe-illustrator,inkscape,68
font-licensing,website-design,3
compression,png,13
legal,palette,1
images,print-design,24
scribus,white-space,1
lettering,style-identification,2
anti-aliasing,interpolation,1
3d,background-removal,1
css,units,2
interface-design,multiple-sizes,2
cs5,save,4
best-practice,teaching,1
cmyk,drawing,1
adobe-creative-suite,interface-design,2
cmyk,registration,1
interface-design,workflow,10
microsoft-word,print-design,5
color-profile,logo,3
design-principles,text,5
business,font-design,1
identity,template,1
laser-cutting,tools,1
illustration,inkscape,6
favicon,website-design,4
dimensions,print-design,5
export,sketchup,2
fonts,identity,4
adobe-photoshop,design-principles,12
cs5,patterns,2
color,software-recommendation,11
illustration,licensing,3
photo-editing,website-templates,1
dpi,web-safe,1
blur,vector,2
conceptualization,website-design,5
gimp,overlay,6
effects,path-effects,2
responsive-design,website-templates,2
gimp,resume,1
formatting,pdf,1
marketing,representation,1
anti-aliasing,browser,2
cc-2015,error,1
cs3,selections,2
automation,script,8
grids,illustrator-scripting,1
font-management,inkscape,3
applications,microsoft-office,1
resume,svg,1
maps,svg,2
adobe-illustrator,branding,4
image-quality,pdf,16
adobe-acrobat,rgb,1
css,drop-shadow,1
color-theory,vector,2
copy-and-paste,smartobject,1
grids,path,4
brush,photoshop-effects,1
font-licensing,font-management,1
ethics,work,1
color,interface-design,34
adobe-illustrator,perspective,41
symbolism,symbols,5
google,ligatures,1
branding,color-reproduction,2
cc-2017,png,1
critique,vector,4
color,tiles,1
adobe-after-effects,script,5
iphone,measurement,1
cc-2017,indesign-scripting,1
color-conversion,design-principles,1
filter,gradient,4
drawing,isometric,1
color-reproduction,corel-draw,1
copyright,terminology,1
effects,svg,2
best-practice,typefaces,1
adobe-illustrator,painting,2
barcodes,black,1
crop,inkscape,7
html,web-fonts,6
eps,images,1
critique,illustration,5
critique,font-pairing,3
blending,composition,1
font-management,osx,1
terminology,visualization,1
cutter,typography,1
character,text,2
drawing,games,2
button,iphone,1
anti-aliasing,css,1
compression,export,4
borders,eps,1
borders,gradient,3
diagram,presentation-design,1
corel-draw,print-design,12
ios,retina,4
adobe-indesign,css,3
inkscape,object-styles,1
image-trace,inkscape,16
cs6,font-size,2
background,texture,23
gradient,noise,5
color-theory,gradient,6
rotate,vector,3
data-visualisation,tools,3
typography,vintage,1
cc-2014,images,1
adobe-indesign,symbolism,1
images,rgb,2
alignment,master-page,1
color,stroke,10
fonts,software-recommendation,12
export,save,20
line-art,sketching,3
adobe-bridge,transparency,1
print-design,scribus,6
games,transparency,1
font-forge,web-fonts,1
illustrator-effects,shapes,5
adobe-indesign,print-production,40
binding,page-layout,1
actions,save,10
images,transform,2
opentype,vector,1
layers,resize,10
object-styles,text,1
ios,microsoft-powerpoint,1
template-design,website-design,3
client-relations,freelance,47
canvas,pen-tool,1
gimp,shadows,6
adobe-illustrator,text,264
color-profile,cs6,3
line-art,style-identification,4
logo,scribus,1
gif,tiff,1
laser-cutting,svg,6
batch-processing,sketch-app,2
color,crop,1
flat-design,interface-design,3
gradient,prepress,1
editorial-design,typography,1
android,photoshop-effects,1
adobe-photoshop,zoom,10
adobe-illustrator,tiff,2
color-match,contrast,1
raster,scale,2
hardware-recommendation,image-editing,1
javascript,mathematics,1
kerning,svg,2
font-recommendation,website-design,19
color,master-page,2
png,website-design,18
fonts,typekit,7
community,designers,1
adobe-illustrator,brush,98
blending,export,1
illustration,path,1
iphone,legal,1
color-profile,cs5,1
mobile,style,1
imagemagick,layers,2
color-theory,patterns,1
batch-processing,shapes,1
apple,fonts,2
patterns,transparency,3
palette,template-design,1
optical-illusion,perception,2
animation,image-format,3
creative-cloud,typekit,3
color-spaces,resize,1
adobe-photoshop,packaging,3
color-conversion,white,1
borders,fill,1
gradient,logo,9
clipping-mask,comics,1
3d,actions,1
brush,font-identification,1
brush,export,2
bezier-curve,stroke,3
style-identification,vector,6
brush,creative-cloud,1
blender,critique,1
black,print-design,27
eps,script,1
multiple-sizes,svg,1
automation,blur,2
cross-platform,visual-artifacts,1
pdf,text,22
typekit,website-design,4
interface-design,prototyping,1
background,terminology,1
grids,save,1
data-visualisation,information-design,9
color-spaces,scribus,1
terminology,text,4
glyphs,web-fonts,1
line-art,sai,1
patterns,png,1
jpg,shortcuts,1
adobe-indesign,template-design,7
technique,tutorial,1
content,text,1
best-practice,file-format,1
gimp,pdf,9
pixel-art,resize,3
creative-cloud,halftone,1
adobe-indesign,font-weight,1
games,modeling,2
glyphs,website-design,2
design-process,mobile,1
freelance,print-design,7
images,resize,42
shapes,word-cloud,1
gif,presentation,1
resolution,typography,3
tables,white-space,1
axure,prototyping,3
calligraphy,style-identification,1
path,visualization,1
cc-2015,vector,1
measurement,typography,2
cs6,eps,1
marquee-tool,transparency,1
inkscape,interpolation,2
creative-cloud,shortcuts,1
blend-modes,file-format,1
illustrator-scripting,resize,3
adobe-illustrator,paragraph,1
arabic,unicode,1
blending,smartobject,1
apple,software-recommendation,2
technique,vector,5
cs6,mac,7
batch-processing,blur,2
adobe-illustrator,pathfinder,144
automation,shortcuts,3
affinity-designer,selections,1
resource-recommendations,sketch-app,1
drawing,drawing-tablet,15
filter,software-recommendation,1
images,script,1
print-design,text-wrap,1
chart,conceptualization,1
information-design,patterns,1
color,data-merge,1
business,spec-work,5
perspective,website-design,2
anchor-point,fill,1
font-identification,web-fonts,16
adobe-illustrator,shadows,34
blending,painting,2
batch-processing,windows,1
education,website-design,11
anti-aliasing,gif,1
photoshop-effects,script,1
critique,ebook,1
fonts,print-production,2
favicon,software-recommendation,1
image-format,resize,4
adobe-illustrator,color-profile,31
png,shadows,1
compression,website-design,5
flat-design,style-identification,6
alignment,script,1
alignment,sketch-app,8
chrome,png,1
print-design,text,24
cs5,palette,1
css,illustrator-scripting,1
image-editing,simulation,1
print-design,raster,7
stock-images,vector,11
cc-2015,creative-cloud,5
information-architecture,tables,1
artboard,image-sprite,1
images,mac,3
reflection,sketchup,1
designers,style,1
blending,graphic-styles,1
gradient,pdf,4
background-removal,cs5,2
adobe-photoshop,vibrance,1
cs6,script,3
black,channel,1
client-relations,microsoft-office,1
effects,logo,10
effects,icon,3
presentation-design,white-space,1
adobe-illustrator,scanning,4
batch-processing,microsoft-expression,1
barcodes,print-production,2
sketching,workflow,5
resolution,zoom,1
gif,sketch-app,1
export,metadata,1
icon,script,1
pixelation,smartobject,2
design-principles,swatches,1
font-management,typography,5
black,line-art,1
alignment,paragraph-styles,3
data-visualisation,typesetting,1
automation,cmyk,1
export,favicon,1
cs6,website-design,8
button,video,1
file-conversion,information-graphics,1
color,color-profile,55
education,skillset,3
cell,font-size,1
pixel,text,2
svg,wpf,1
font-size,pixel,1
brush,corel-painter,1
interaction,print-design,1
animation,distort,1
images,overlay,2
adobe-photoshop,style,7
color-conversion,gimp,17
iphone,layout,1
mac,vector,4
png,prepress,1
blending,website-design,4
composition,typography,3
design-principles,icon,6
legal,plagiarism,2
google,web-fonts,7
3d,modeling,27
adobe-photoshop,adobe-photoshop-elements,29
3d,laser-cutting,2
fine-arts,logo,1
palette,workflow,1
color-conversion,scribus,1
png,smartobject,2
blending,tiles,1
apparel,font-licensing,1
document-setup,publishing,1
pantone,photoshop-scripting,2
critique,design-process,1
adobe-freehand,creative-cloud,1
file-conversion,vector,4
identity,maps,1
color,paragraph-styles,1
book,resource-recommendations,3
concept-art,licensing,1
color-theory,overlay,1
pantone,pdf,2
dpi,resize,8
print-production,scale,1
file-size,logo,1
image-editing,ppi,1
background,saturation,1
3d,overlay,1
fonts,typefaces,80
contrast,presentation-design,1
adobe-illustrator,interface-design,30
stroke,tools,2
color-profile,website-design,8
gimp,palette,3
japanese,page-layout,1
accessibility,css,1
adobe-illustrator,dimensions,10
krita,texture,1
page-layout,tiles,1
mockup,user-experience,1
design-principles,shapes,2
shapes,website-design,3
resize,sketch-app,15
licensing,unicode,1
wayfinding,website-templates,1
autodesk-sketchbook-pro,sketching,1
html,plugin,1
drawing,vector,22
file-format,file-placing,1
android,document-setup,1
creative-cloud,cs6,8
iphone,text,1
patterns,procedural-art,2
adobe-illustrator,mobile,14
bootstrap,font-size,1
adobe-indesign,jpg,10
adobe-photoshop,stock-images,5
path,workflow,5
corel-draw,style-identification,1
chart,color,1
logo,mockup,1
corel-draw,jpg,2
clipping-mask,illustration,1
3d,creative-cloud,2
comics,workflow,1
images,perspective,2
critique,resource-recommendations,2
snapping,workflow,1
image-editing,snapping,1
pen-tool,pixelmator,1
adobe-after-effects,composition,6
adobe-photoshop-elements,layers,6
ascii,patterns,1
design-principles,technique,1
vector,workflow,7
affinity-designer,photo-editing,1
design-specifications,mobile,1
character,icon,1
rasterization,spot-color,1
button,sketch-app,1
composition,design-principles,14
adobe-indesign,tiff,4
free,windows,3
typography,website-design,69
education,work,5
adobe-photoshop,smart-guides,1
client-relations,design-process,6
icon,resize,7
pathfinder,selections,2
adobe-indesign,brush,1
gif,gimp,31
laser,pixelation,1
color,resource-recommendations,7
adobe-indesign,ppi,6
pixel,screenshot,1
anti-aliasing,interface-design,1
inkscape,style,1
file-size,newsletter,1
ipad,pen-tool,1
formatting,microsoft-word,2
perspective,style-identification,1
clipping-mask,fill,1
collaboration,design-process,1
measurement,pixel,2
icon,marquee-tool,1
background,scale,1
adobe-photoshop,comics,3
illustration,mac,1
font-size,latex,1
color,illustrator-scripting,2
krita,maps,1
guides,text,1
calibration,cmyk,1
mac,zoom,2
font-identification,halftone,1
dreamweaver,workflow,2
3ds-max,snapping,1
paint.net,website-design,2
corel-paint-shop-pro,export,1
diagram,gif,1
blending,selections,1
gimp,photoshop-scripting,1
fonts,games,3
adobe-illustrator,image-editing,8
adobe-illustrator,icon,95
mobile,user-experience,5
fonts,freelance,2
photoshop-scripting,windows,2
ios,mobile,22
design-principles,lettering,2
dimensions,grids,1
distort,text,10
color,laser,2
line-art,typography,2
adobe-lightroom,ppi,1
royalty-free,website-design,2
adobe-photoshop,file-management,5
borders,gif,1
fonts,monospace,11
mobile,website-design,17
canvas,software-recommendation,1
education,vector,4
anti-aliasing,bitmap,1
fine-arts,tools,1
illustrator-scripting,measurement,1
black,cmyk,14
icon,ms-paint,1
posters,transform,1
3ds-max,user-experience,1
fontlab-studio,software-recommendation,1
mac,tools,2
background,halftone,1
critique,white-space,2
color,image-editing,9
font-licensing,typefaces,8
open-source,osx,1
inkscape,resolution,4
adobe-photoshop,render-settings,1
cmyk,pdf,27
critique,icon,11
adobe-illustrator,trends,1
diagram,symbolism,1
plugin,python,1
epub,ibooks-author,3
paragraph,scribus,1
laser-cutting,pdf,1
fonts,stock-images,1
apple,ios,5
editorial-design,resource-recommendations,1
document-setup,print-production,2
keynote,template-design,1
font-design,monospace,1
anchor-point,illustrator-scripting,3
pixelmator,shapes,2
css,data-visualisation,1
measurement,photography,1
guides,wacom,1
pixel,resize,6
font-recommendation,readability,2
illustration,information-design,1
games,pixelation,1
cs5,file-size,2
client-relations,image-quality,2
borders,images,1
photoshop-effects,zoom,1
bezier-curve,drawing,2
interaction,invision-studio,2
illustration,photo-editing,7
save,website-design,8
font-face,style-identification,1
black,metal,1
font-design,technique,1
measurement,page-layout,3
adobe-illustrator,gimp,7
designers,image-editing,1
tables,template,1
image-quality,interface-design,1
line-art,pen-tool,1
measurement,resize,4
alignment,bootstrap,2
accessibility,color-theory,1
style,vintage,1
book,page-layout,16
dpi,stock-images,1
color-indexing,file-conversion,1
balance,critique,2
adobe-fireworks,print-design,1
adobe-photoshop,responsive-design,12
color-separation,risograph,1
cmyk,shapes,1
cs5,free,1
cross-reference,cs4,1
adobe-fireworks,mobile,2
texture,tiles,3
page-layout,workflow,3
sketching,wireframing,1
book,tutorial,3
3d,cinema4d,13
font-identification,font-size,3
tutorial,website-design,4
resize,scanning,1
color,optical-illusion,1
adobe-bridge,cs2,1
cutter,print-design,7
canvas,composition,1
portfolio,screenshot,1
branding,logo,96
android,slices,1
anchor-point,snapping,1
concept-art,product-design,1
corel-draw,distort,1
batch-processing,distort,1
fill,transform,2
font-size,layers,1
file-size,resize,4
background,png,10
applications,resolution,1
cc-2014,resize,1
icon,information-architecture,1
dpi,pixelation,1
distort,pathfinder,1
interface-design,style-guide,4
canvas,html,2
adobe-illustrator,snapping,31
adobe-animate,layers,1
gradient,halftone,3
resize,web-fonts,2
borders,button,1
grids,pixelation,1
gradient,image-editing,2
mac,ttf,1
osx,transparency,1
gimp,white,1
interpolation,typography,1
asset-management,resource-recommendations,2
marketing,paper-size,1
animation,typography,5
layout,photography,1
halftone,images,1
paper,workflow,1
packaging,screen-printing,1
css,front-end-development,1
grids,layout,7
animate,photoshop-scripting,1
painting,shortcuts,1
critique,resume,4
advertising,style,1
animation,image-editing,2
illustrator-effects,perspective,1
font-recommendation,unicode,1
blend-modes,rgb,4
grep,typesetting,1
corel-draw,print-production,3
digital,website-design,2
blending,layout,1
brush,effects,4
color-spaces,configuration,1
html,pdf,2
image-format,tiff,1
adobe-photoshop,apple,1
adobe-photoshop,white,13
drop-shadow,resource-recommendations,1
information-graphics,microsoft-excel,1
effects,text,29
pixel,transform,1
adobe-photoshop,resource-recommendations,14
3d,adobe-illustrator,104
animation,file-conversion,1
color,windows,5
adobe-acrobat,automation,3
logo,trademark,20
file-conversion,inkscape,1
adobe-indesign,glitch,1
software-recommendation,typefaces,2
batch-processing,image-processing,4
inkscape,latex,12
glyphs,sketch-app,1
adobe-photoshop,cs3,11
font-design,sans-serif,1
automation,numbering,3
history,kerning,1
calligraphy,history,1
adobe-draw,adobe-illustrator,4
google-material-design,style-guide,2
color-theory,identity,1
cmyk,vector,4
effects,reflection,2
book,hiring,1
eyedropper,photoshop-scripting,1
resource-recommendations,typography,15
background,illustrator-effects,2
line-art,save,1
dimensions,shapes,1
image-trace,white-space,1
color-conversion,microsoft-word,1
google,maps,2
character-styles,text,2
layout,pixel,1
automation,kerning,1
adobe-photoshop,portfolio,4
automation,smartobject,1
paper,print-production,8
favicon,inkscape,1
imagemagick,windows,1
design-principles,google-material-design,4
indesign-scripting,save,1
color,copyright,5
eps,sketch-app,2
copyright,wayfinding,1
background,jpg,3
fine-arts,resource-recommendations,1
photography,save,1
blender,resource-recommendations,1
adobe-indesign,teaching,1
corel-draw,pdf,5
ios,resolution,3
forms,pdf,9
grids,iphone,1
adobe-flash,inkscape,1
overlay,video,1
information-graphics,typesetting,1
fontlab-studio,interpolation,1
color-spaces,photo-editing,1
page-layout,section-marker,1
adobe-photoshop,free,2
animation,freelance,1
batch-processing,xml,1
cs5,stroke,4
background-removal,patterns,1
pantone,web-safe,1
file-format,web-safe,1
branding,sketching,1
screen-printing,software-recommendation,1
gif,tools,2
brush,shortcuts,1
mask,paragraph-styles,1
brush,swatches,1
anchor-point,cs6,4
competitions,designers,1
logo,mask,3
patterns,scanning,1
background-removal,terminology,2
adobe-photoshop,batch-processing,98
calibration,workflow,1
color,comics,1
diagram,information-architecture,1
icon,procedural-art,1
background-removal,pdf,2
animation,ios,3
character-styles,formatting,3
games,inkscape,1
adobe-flash,vector,6
slices,website-design,5
design-specifications,website-design,1
android,units,1
font-recommendation,typefaces,13
appearance,pen-tool,1
metallic,vinyl,1
color-spaces,website-design,5
readability,workflow,1
filter,layers,5
color,filter,6
business,packaging,2
inkscape,sprite,2
ethics,fonts,1
bitmap,corel-draw,1
brush,gimp,20
adobe-illustrator,save,52
cs5,selections,3
formatting,style,2
inkscape,windows,3
adobe-photoshop,alignment,25
adobe-photoshop,creative-cloud,76
pixel,symbols,1
pixlr,resolution,1
patterns,texture,20
html,layers,1
sketch-app,text,24
jpg,pixelation,1
adobe-lightroom,calibration,1
adobe-creative-suite,print-design,3
snapping,transform,1
composition,microsoft-word,1
