Tag1,Tag2,Num_Occurrence
drupal-8,drush,1
4.6.8,wordpress,1
cv,logging,1
payment-processor,receipts,3
demo-site,wordpress,2
4.6.11,upgrade,2
best-practice,contact-types,1
api,database,2
evaluating-civicrm,hosting-providers,1
dashlet,drupal-views,3
bug-reporting,cache,1
reports,scheduled-job,2
personal-campaign-pages,user-account,1
export,groups,3
civireport,sms,1
translation,wordpress,1
activity,civireport,1
configuration,sysadmin,1
api,joomla,4
civicase,jquery,1
joomla,timezone,3
fields,mysql,1
api,configuration,1
best-practice,workflow,1
admin,settings,1
cms-integration,extension,1
paypal,recurring-contributions,16
smarty,tokens,5
civimember,currency,1
joomla,update,6
extension,smarty,1
ajax,hooks,4
activities,ajax,2
civimember,woocommerce,1
phone,wordpress,1
developer,email,1
date-preferences,settings,1
css,profile,2
api,javascript,10
extension,receipts,1
civisualize,reporting,1
civimail,permissions,9
extension,relationships,1
newsletter,profile,1
drupal-views,php,1
auto-renew,relationships,1
4.7,pending,1
civicampaign,webform-civicrm,1
issues,testing,1
civicrm-buildkit,drush,2
dates,drupal-views,3
contact-image,export,1
civicontribute,pending,4
button,invoice,1
civirules,tags,1
backups,database,4
configuration,paypal,2
configuration,custom-templates,1
civicrm-home,cividiscount,1
configuration,drupal,3
contact-types,profile,1
civicase,search-results,1
civicrm-buildkit,settings,1
fields,search,1
click-through,dates,1
database,households,2
contact-reference,webform-civicrm,1
cron-job,wp,1
4.7,custom-reports,2
extension,groups,3
civicontribute,session,1
civicontribute,receipts,22
mailing,subscribe,2
custom-search,custom-templates,1
date-preferences,dates,4
civicase,status,1
documentation,evaluating-civicrm,1
civicrm-entity,civirules,2
admin,display,1
households,profile,1
civievent,payment-processor,21
hooks,profile,3
custom-fields,hooks,7
civimail,subscribe,3
civievent,discounts,2
invoice,profile,1
drupal,recurring-contributions,5
civicrm-entity,developer,1
contributions,payment-processor,6
custom-fields,honoree,1
4.6.2,contributions,2
php,security,1
administer,installation,1
civievent,civirules,5
civicrm-entity,civievent,3
contribution-page,extension,4
civimail,multisite,4
hooks,smarty,1
4.6,logs,1
date-preferences,javascript,1
permissions,security,1
cividiscount,tokens,1
error,eway,1
civicontribute,civireport,24
dates,localisation,2
civicase,joomla,2
civicrm-home,rest,1
bug-reporting,issues,1
4.6.11,drupal,1
configuration,relationships,2
custom-fields,fields,5
civicontribute,paypal,46
user,user-experience,2
multisite,settings,1
duplicate-contacts,wordpress,7
auto-renew,paypal,1
