Tag1,Tag2,Num_Occurrence
cut-copy-paste,paste,1
encoding,unicode,6
include,vimscript,1
filetype-c,indentation,3
autocompletion,vimrc,17
autocmd,spell-checking,2
autocompletion,gvim,3
error,save,2
filetype-fortran,vimscript,1
filetype-markdown,wrapping,4
filetype-python,vim-windows,1
history-of,whitespace,1
plugin-vimtex,quickfix,1
functions,keymap,1
digraphs,insert-mode,1
command-history,register,2
plugin-system,plugin-vimtex,1
macvim,repeated-commands,1
tmux,vim-windows,1
autocmd,wrapping,2
ex-mode,syntax-highlighting,1
installing,x11,1
original-vim,unix,1
buffers,search,4
multiple-lines,whitespace,1
filetype-python,linux-ubuntu,1
syntax-highlighting,tmux,4
command-line,external-command,25
plugin-managers,vimball,1
echo,linux,1
navigation,unicode,1
save,sessions,2
line-breaks,word-processing,1
hidden-buffers,scratch-buffer,1
macos,plugin-vundle,1
input-methods,macos,1
plugin-you-complete-me,vimscript,2
autocmd,vimscript,18
filetype-html,keymap,1
plugin-development,vimscript-python,1
regular-expression,tags,1
object-motions,substitute,1
spell-checking,statusline,1
external-command,macro,1
command-history,functions,1
key-bindings,the-silver-searcher,1
insert-mode,vim-windows,1
plugin-solarized,terminal,3
multiple-files,save,1
count,macro,2
external-command,undo-redo,1
global-command,variables,1
macro,visual-mode,3
filetype-markdown,folding,4
plugin-vimshell,terminal,1
macvim,os-clipboard,1
filetype-ruby,plugin-vim-polyglot,1
highlight,range,1
filetype-json,folding,1
insert-mode,keyboard-layout,3
command-line,scrolling,1
line-numbers,save,1
bash,command-line,5
plugin-snipmate,plugin-ultisnips,1
keymap,plugin-nerdtree,1
filetype-clojure,formatting,1
habit-breaking,quit,1
macro,register,4
delimiter-matching,split,1
makeprg,terminal,1
filetype-java,syntax-highlighting,3
filetype,plugin-tagbar,1
autocompletion,word-processing,1
insert-mode,word-processing,2
key-bindings,linux-debian,1
cursor-movement,gvim,3
line-numbers,linux,2
autocompletion,wildmenu,2
autocompletion,leader,1
neovim,tmux,3
ex-mode,search,4
conceal,functions,1
external-command,netrw,3
global-command,invocation,1
command-line-window,multiple-files,1
linux-arch,vimscript-python,1
gvim,netrw,4
buffers,clientserver,1
plugin-spf13,vimrc,1
